Año;Sexo;Código Localidad;Localidad;Grupo de edad;Régimen Aseguramiento;Código CIE10;Descripción causa básica de muerte;Grupo condición crónica;Muertes total
2021;Femenino;21;Distrito;40 a 44 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;40 a 44 años;Subsidiado;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;40 a 44 años;Subsidiado;E149;DIABETES MELLITUS, NO ESPECIFICADA SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Femenino;21;Distrito;45 a 49 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;45 a 49 años;Contributivo;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Femenino;21;Distrito;45 a 49 años;Contributivo;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;1
2021;Femenino;21;Distrito;45 a 49 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;2
2021;Femenino;21;Distrito;45 a 49 años;Contributivo;E149;DIABETES MELLITUS, NO ESPECIFICADA SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Femenino;21;Distrito;45 a 49 años;No Asegurado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;45 a 49 años;Subsidiado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;3
2021;Femenino;21;Distrito;50 a 54 años;Contributivo;E101;DIABETES MELLITUS INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;Contributivo;E105;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;Contributivo;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;Contributivo;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;2
2021;Femenino;21;Distrito;50 a 54 años;Contributivo;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;No Asegurado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;No Asegurado;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;Subsidiado;E107;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;Subsidiado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;Subsidiado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;3
2021;Femenino;21;Distrito;50 a 54 años;Subsidiado;E119;DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Femenino;21;Distrito;50 a 54 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;E106;DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;2
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;3
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;2
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;2
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;2
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;2
2021;Femenino;21;Distrito;55 a 59 años;Contributivo;E149;DIABETES MELLITUS, NO ESPECIFICADA SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;Excepcion;E119;DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;Excepcion;E149;DIABETES MELLITUS, NO ESPECIFICADA SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;No Asegurado;E106;DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;No Asegurado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;No Asegurado;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;No Asegurado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;Subsidiado;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;Subsidiado;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;3
2021;Femenino;21;Distrito;55 a 59 años;Subsidiado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;4
2021;Femenino;21;Distrito;55 a 59 años;Subsidiado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;5
2021;Femenino;21;Distrito;55 a 59 años;Subsidiado;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Femenino;21;Distrito;55 a 59 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;2
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;1
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;E114;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES NEUROLOGICAS;Diabetes;1
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;5
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;1
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;3
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;2
2021;Femenino;21;Distrito;60 a 64 años;Contributivo;E149;DIABETES MELLITUS, NO ESPECIFICADA SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Femenino;21;Distrito;60 a 64 años;Excepcion;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;60 a 64 años;No Asegurado;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;60 a 64 años;Subsidiado;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;2
2021;Femenino;21;Distrito;60 a 64 años;Subsidiado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;8
2021;Femenino;21;Distrito;60 a 64 años;Subsidiado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;5
2021;Femenino;21;Distrito;60 a 64 años;Subsidiado;E126;DIABETES MELLITUS ASOCIADA CON DESNUTRICIÓN CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;60 a 64 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;4
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E106;DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;1
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;4
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E119;DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCIÓN DE COMPLICACION;Diabetes;2
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;3
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;4
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;8
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;3
2021;Femenino;21;Distrito;65 a 69 años;Contributivo;E149;DIABETES MELLITUS, NO ESPECIFICADA SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Femenino;21;Distrito;65 a 69 años;Excepcion;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;2
2021;Femenino;21;Distrito;65 a 69 años;No Asegurado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E101;DIABETES MELLITUS INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;2
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E102;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;1
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E106;DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E107;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;3
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E115;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS;Diabetes;1
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;5
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;3
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;3
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;7
2021;Femenino;21;Distrito;65 a 69 años;Subsidiado;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;3
2021;Masculino;21;Distrito;30 a 34 años;Contributivo;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;30 a 34 años;No Asegurado;E114;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES NEUROLOGICAS;Diabetes;1
2021;Masculino;21;Distrito;30 a 34 años;No Asegurado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Masculino;21;Distrito;30 a 34 años;Subsidiado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;30 a 34 años;Subsidiado;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;1
2021;Masculino;21;Distrito;35 a 39 años;Contributivo;E107;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;35 a 39 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Masculino;21;Distrito;35 a 39 años;Subsidiado;E107;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;2
2021;Masculino;21;Distrito;35 a 39 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Masculino;21;Distrito;40 a 44 años;Contributivo;E106;DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Masculino;21;Distrito;40 a 44 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;2
2021;Masculino;21;Distrito;40 a 44 años;Contributivo;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;40 a 44 años;Contributivo;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;40 a 44 años;No Asegurado;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;40 a 44 años;Subsidiado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Masculino;21;Distrito;40 a 44 años;Subsidiado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;2
2021;Masculino;21;Distrito;40 a 44 años;Subsidiado;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;40 a 44 años;Subsidiado;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;45 a 49 años;Contributivo;E101;DIABETES MELLITUS INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;45 a 49 años;Contributivo;E107;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;2
2021;Masculino;21;Distrito;45 a 49 años;Contributivo;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;45 a 49 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;4
2021;Masculino;21;Distrito;45 a 49 años;Contributivo;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;45 a 49 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Masculino;21;Distrito;45 a 49 años;Contributivo;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;45 a 49 años;No Asegurado;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;45 a 49 años;Subsidiado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;3
2021;Masculino;21;Distrito;45 a 49 años;Subsidiado;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;50 a 54 años;Contributivo;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;50 a 54 años;Contributivo;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;1
2021;Masculino;21;Distrito;50 a 54 años;Contributivo;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;3
2021;Masculino;21;Distrito;50 a 54 años;Contributivo;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;50 a 54 años;Contributivo;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;2
2021;Masculino;21;Distrito;50 a 54 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;2
2021;Masculino;21;Distrito;50 a 54 años;Contributivo;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;2
2021;Masculino;21;Distrito;50 a 54 años;No Asegurado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;50 a 54 años;No Asegurado;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;3
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;1
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;3
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;2
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;1
2021;Masculino;21;Distrito;50 a 54 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;3
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;1
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;5
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;3
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;E119;DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;1
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;5
2021;Masculino;21;Distrito;55 a 59 años;Contributivo;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;2
2021;Masculino;21;Distrito;55 a 59 años;Excepcion;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Masculino;21;Distrito;55 a 59 años;No Asegurado;E107;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;55 a 59 años;No Asegurado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;6
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;4
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;E119;DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;2
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;4
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;3
2021;Masculino;21;Distrito;55 a 59 años;Subsidiado;E149;DIABETES MELLITUS, NO ESPECIFICADA SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E107;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;4
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;3
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;12
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;5
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;3
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;9
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MÚLTIPLES;Diabetes;6
2021;Masculino;21;Distrito;60 a 64 años;Contributivo;E149;DIABETES MELLITUS, NO ESPECIFICADA SIN MENCIÓN DE COMPLICACION;Diabetes;1
2021;Masculino;21;Distrito;60 a 64 años;No Asegurado;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;1
2021;Masculino;21;Distrito;60 a 64 años;No Asegurado;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MÚLTIPLES;Diabetes;1
2021;Masculino;21;Distrito;60 a 64 años;No Asegurado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2021;Masculino;21;Distrito;60 a 64 años;Subsidiado;E111;DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS;Diabetes;2
2021;Masculino;21;Distrito;60 a 64 años;Subsidiado;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;1
2021;Masculino;21;Distrito;60 a 64 años;Subsidiado;E115;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS;Diabetes;2
